artTitle,artDate,artTime,artUrl,artPoster,artCat,commentNum,push,boo,sentence
[問卦]6/8過後能夠解除危機嗎?,2021/05/20,16:39:59,https://www.ptt.cc/bbs/Gossiping/M.1621528804.A.88C.html,v929598,Gossiping,9,5,0,"今天是5/21日離6/8尚有18天

6/8是一個指標性的日子

疫情剛升二級的時候是宣布到6/8解除

但是沒有人想到破口這麼大

請問一下

6/8過後危機解除的機率高嗎?

還是我該睡了?
(我要買自由座月票啦  乾)"
Re:[問卦]高雄會成為未爆彈嗎？,2021/05/20,16:42:00,https://www.ptt.cc/bbs/Gossiping/M.1621528922.A.5D7.html,mycity16,Gossiping,50,12,8,"大家好，我逆風文大師

高雄會不會是未爆彈我不知道，畢竟我不住那裡

但台北我就覺得很奇怪



機師是這次的防疫漏洞

進而到萬華爆開

但萬華為什麼爆開呢

因為政府任憑私娼寮在萬華經營

導致那邊出入複雜，然後他媽的也沒在管

然後前幾天阿童去現場發現還有人在街上拉客

我咧幹
疫情都爆了還沒人管！！？？？？
我就問，這是誰要負責的？

我看這邊風向都只打民進黨

我現在就逆風的問一下

這應該誰要管

地方警察？萬華區立委？

還是更上一層的
？？





還是拉高層級，是
的問題？
真的，都是范雲讓私娼寮存在
3+11是源頭，是一個錯誤政策
但私娼寮還是要管阿
跟3+11有什麼關係？"
Re:[新聞]「染疫不是萬華錯」17萬人慘遭全台霸凌,2021/05/20,16:42:59,https://www.ptt.cc/bbs/Gossiping/M.1621528981.A.3E2.html,hTCU11,Gossiping,6,3,1,"真的不是萬華人的錯

萬華很大

高風險區疾管署有列
https://bit.ly/3bHTs4S
備註：所稱COVID-19疫情高風險地區，即本次簡訊發送範圍：
東至：康定路
南至：和平西路三段
西至：梧州街
北至：桂林路

喜歡去這個範圍活動的再擔心吧

龍山寺 艋舺公園

許多夜市

還有很多台男的小秘密"
[新聞]新北確診者多重足跡全聯、星巴克萬板店,2021/05/20,16:43:22,https://www.ptt.cc/bbs/Gossiping/M.1621529006.A.AC9.html,josLynYa,Gossiping,12,5,2,"1.媒體來源:
中央社

2.記者署名:
黃旭昇、王鴻國

3.完整新聞標題:
新北確診者多重足跡 全聯、星巴克萬板店入列
4.完整新聞內文:

疫情升溫，新北市確診人數持續增加，市府公布足跡，傳統市場及公園仍是熱區，尢其是
全聯多處分店列入，星巴克板橋萬板門市更連續2天有多重足跡。

新北武漢肺炎（2019冠狀病毒疾病，COVID-19）疫情持續升溫，今天確診人數仍破百，達
到157人，其中以中和40例最多。

新北市長侯友宜主持防疫應變會議線上記者會是公布確診者多重足跡的地點時表示，公共
場域的多重足跡中以
永和福和公園
及
中和枋寮市場
最多。還包括量販店賣場及咖啡廳等公
眾出入場所，新店確診者多單一足跡，主要也集中市場及賣場。他呼籲市民多加注意，市
府也將對此採取更嚴格的防疫措施。

新增確診個案公共場域足跡的日期和地點：5月11日愛買永和店；
；
、美廉社（板橋莊敬二店）、
、林口竹林山觀音寺、
。

5月14日板橋消失製造所（新北市板橋區文化路二段65號）、永和福和公園；5月15日
、
、中和枋寮市場、永和福和公園、
、
；5月16日永和福和公園；5月17日永和溪洲公有
零售市場、永和福和公園；5月18日永和福和公園。

市府表示，公布的公共域足跡無法掌握特定對象的場域，提醒曾出入相關場所民眾請進行
自我健康監測，若出現出現發燒、上呼吸道、腹瀉、嗅味覺異常等症狀應佩戴醫用口罩，
速至就近指定社區採檢院所就醫，不得搭乘大眾運輸。（編輯：張銘坤）1100520
https://imgur.com/oFO7Uzh.jpg
5.完整新聞連結 (或短網址):
https://www.cna.com.tw/news/firstnews/202105200224.aspx
6.備註:

請支援收銀～～

你各位搶泡麵小心喇！"
[問卦]昨天520我朋友竟然被放鳥,2021/05/20,16:44:38,https://www.ptt.cc/bbs/Gossiping/M.1621529081.A.2D3.html,qq0101889,Gossiping,4,1,1,"餒餒
我朋友明明跟他老婆已經說好了
昨天520要一起去餐廳吃個浪漫的燭光晚餐
結果 他老婆
好像叫什麼結衣來著吧
直接放他鳥 電話也不接 賴也不回
害我朋友只好一個人在餐廳裡滑PTT苦中作樂
本肥只好安慰他 應該是疫情的關係 害她不敢出門
有沒有朋友被他老婆放鳥的卦？

阿對了 我不是我朋友喔
我老婆可是金世正呦 ＞＜
https://i.imgur.com/mhhDRoB.jpg
勿搶 謝謝

"
[問卦]你各位以後出國還會搭華航嗎？,2021/05/20,16:46:01,https://www.ptt.cc/bbs/Gossiping/M.1621529163.A.38F.html,Findagreen,Gossiping,32,10,2,"許多外媒認證台灣這波疫情擴散這麼嚴重
主因就是華航的性慾過剩機師跟范雲3+11
長榮機師犯錯直接開除道歉
華航犯錯就算了裝死又不道歉

那各位以後要搭飛機還會選華航嗎？
還是長榮優先？
"
[新聞]BBC：抗疫掉以輕心亞洲模範生台灣疫情惡,2021/05/20,16:46:01,https://www.ptt.cc/bbs/Gossiping/M.1621529163.A.FCD.html,Operon,Gossiping,226,126,21,"https://www.cna.com.tw/news/aopl/202105200397.aspx
BBC：抗疫掉以輕心 亞洲模範生台灣疫情惡化
最新更新：2021/05/20 22:28

（中央社倫敦20日綜合外電報導）英國廣播公司（BBC）今天報導，亞洲防疫模範生新加
坡和台灣本月疫情惡化，文中表示，台灣過於強調邊境管控，卻疏於防範國內疫情。同時
，疫苗接種率過低，也是一大隱憂。

報導中指出，在中國通報爆發新型冠狀病毒疫情時，台灣是全球第一波實施邊境管制，禁
止外國訪客入境的地區之一，這些嚴格的邊境控管措施目前仍在實施。

然而，台灣的民眾卻開始掉以輕心，政府部門也是如此。

台灣大學林先和副教授表示，醫院停止積極進行2019冠狀病毒疾病（COVID-19）病毒篩檢
，即使是對於COVID-19常見的發燒症狀，也是如此。

根據牛津大學網站「用數據看世界」（Our World in Data），2月中旬，台灣每千人僅進
行0.57次篩檢。相較之下，同一時期的新加坡是6.21次，英國則是8.68次。

林先和告訴BBC：「一般假設即使民眾出現症狀，感染COVID-19的可能性基本上是零。」
這種想法是基於相信病毒沒辦法突破台灣嚴格的邊境管制措施入侵。

「醫師沒有嚴肅看待，醫院也沒有警覺性，他們沒有進行大量的疫調。這絕對是某種程度
的掉以輕心。」

這點在台灣放寬航空公司機組員居家檢疫規定尤其明顯，原本是14天，後來減為5天，最
後縮短到3天。沒多久，便爆發諾富特群聚疫情，病毒定序結果，很多是源自英國的病毒
變異株B.1.1.7。

這個英國變異病毒株蔓延至社區，最後來到了萬華區的茶室。

林先和說：「在室內密閉空間，唱歌、喝酒，頻繁地接觸。不是只有一家茶室，而是整條
街很多的茶室。這是一起非常大型的超級傳播者事件。」

流行病學家、前副總統陳建仁表示，不少篩檢陽性的人不願意表示他們去過這些聲色場所
，這讓疫調工作更為困難。

「這正提醒我們即使只有極少數人不遵守規定，也可能造成防疫破口。」

陳建仁也說，台灣沒有以日本成人娛樂產業為鑑。日本成人娛樂產業在遭當局勒令停業前
，一度是疫情熱區。

「我們沒有從日本汲取教訓，沒有思考台灣可能會發生同樣的問題。」

新加坡國立大學副教授庫克（Alex Cook ）表示，台灣的情形「反映了過於強調邊境管制
，而疏於採取防範疫情在國內蔓延的措施」。

報導中也提到，新加坡和台灣都面臨同樣的問題：疫苗。

陳建仁表示：「我們努力向國際廠商採購疫苗，但買到的不多。唯一能夠維繫我們供應的
辦法，就是國產疫苗。這點對台灣來說，很重要。」

新加坡也面臨類似的問題。根據Our World in Data，新加坡約三成民眾至少接種完第一
劑疫苗，接種率冠居全東南亞，但目前仍受限於疫苗供應量。

新加坡國立大學公共衛生學院院長張毅穎（Teo Yik Ying）表示：「我們預期，疫苗需求
會是長期問題，這就是為何我們要朝向自主生產疫苗的能力。」

張毅穎還說，近期台灣和新加坡的疫情飆升，也給其他確診數下降的國家上了一課，「當
我們看到歐洲或美國鬆綁防疫措施時，我認為他們應該要十分謹慎，看看其他國家發生了
什麼事，台灣和新加坡最近的疫情，正意味著，我們不能放鬆警戒。」（譯者：劉淑琴/
核稿：陳政一）1100520
"
Re:[問卦]一個月前開放疫苗自費沒人打?,2021/05/20,16:47:19,https://www.ptt.cc/bbs/Gossiping/M.1621529241.A.412.html,arace88,Gossiping,9,1,0,"https://i.imgur.com/sdM8GVC.jpg
感覺我這過往文章能貼很久，為啥一直有人想調查僅三十萬劑的疫苗施打意願...

不到人口1%的疫苗，打不打都不是疫情破口的主因，更何況國家政策宣導不周還要怪人民？

冤有頭債有主，
國家道路破大洞導致連環車禍，
當然是政府要負最大責任啊...
你貼這圖就證實根本沒看完內文，當時政府作圖多種來源兩千萬劑，醫護背景自然會質疑同
時的訂單為何要打AZ

政府只要誠實告知各疫苗到貨估計時間，自然這些醫護人員會兩害取其輕

然而政府不敢作圖啊...
根本原因就是政府只拿到三十萬疫苗，而且來源大多數是分配的...

全面執政加疫情爆發，政府都敢硬幹政策了，哪會怕路人說什麼，拿沒能力阻止政府的人當
遮羞牌，你真的好棒棒
鼓勵生育你就會去生嗎...

不過到底為啥要一直討論醫護人員跟民眾打不打疫苗，不到1%的疫苗比例根本不是破口主因
..."
[問卦]房客違約，訂金仲介可以拿一半?,2021/05/20,16:47:54,https://www.ptt.cc/bbs/Gossiping/M.1621529279.A.5BD.html,x19005,Gossiping,65,16,2,"去買賣板，板主說不行，租屋板又只有租屋訊息，只好求求萬能的八卦板，

知道大家不喜歡房東，但還是請大家幫忙回一下，救救好房東。


家裡有一間透天厝要出租，有找房仲，時間點大致如下:

5/5  房客確認要租，屋主說要先見房客做確認後再決定。房客說這禮拜沒空要下禮拜。

5/10 當天房客又要改時間，屋主說不行，遲到30分才來。之後屋主、房客、房仲三方點
交房子。當天講好5/17簽，日期6/1開始。當下屋主要收訂金，房客才講早已經付訂金給
房仲，這之前房仲都沒說。

5/12 房客傳訊說下禮拜五5/21簽約。

5/20 又傳訊因為疫情要改6/1簽約，屋主說拖太久，堅決不肯。

想請問一下，如果5/21房客沒出現，訂金是不是就歸屋主拿?
房仲說這是房客方仲介費的預付，他要拿一半。然後推託說屋主5/5還沒做確定，
所以只能算預付不是訂金。這是合理的嗎? 照理講5/10已經有做點交動作了，
就算是預付費也早就轉成訂金了吧?

而且真的有啥預付費這東西嗎，照正常來講不是房仲先幫屋主收訂金這樣而已嗎?

房仲委託約上面沒寫這個，事前也都沒講。
合約就很簡單的委託房仲的約，訂金方面都沒寫，但點交當日屋主有表明要拿訂金，房客
說已經給房仲了，房仲也點點頭說收了，但沒問收多少什麼時候收的。
覺得房仲很多事情都沒有明講，假如他好聲好氣我們也不會要全拿，
但他一開口就怪我們當初沒確定，又要拿一半，就覺得有點不爽。
不是斡旋，點交當日都確認好了。然後這家房仲的委託約滿簡單的這方面都沒寫
，另外一家房仲就有寫到這方面。
房仲是說他收了0.5月訂金，押金是簽完約才會收的。
沒有這東西也沒簽名。
點交當天沒再跟房客收訂金真的是大錯，房仲就咬著這點，說他收的不是訂金...
因為委託約到6/2，我媽是怕說，合約還沒結束，硬要拿鑰匙回來，會被告。
但他又怕說得罪房仲，這段時間房子還在他手上會被搞= =...
這仲介還不是第一次了，之前兩次都有點爭議，只能說我媽人太好，一直被吃死死。
之前是在大間的，這房仲去年才跳小間的。"
Re:[問卦]高雄會成為未爆彈嗎？,2021/05/20,16:51:41,https://www.ptt.cc/bbs/Gossiping/M.1621529503.A.031.html,elless,Gossiping,6,2,1,"你是不是看我們機掰沒有？
我們已經決定不會設快篩站
造成高雄民眾的恐慌
且加強取締路上行人沒戴口罩
就算四輪仔也不放過

所以我們絕對能控制疫情下來

望憨苛粉不要破壞皇城內的和氣"
[問卦]該如何因應世界各大媒體對台灣的認知戰？,2021/05/20,16:54:07,https://www.ptt.cc/bbs/Gossiping/M.1621529649.A.257.html,yangzy,Gossiping,21,8,2,"現在世界各大媒體對台灣疫情的報導，跟大
內外宣所教導的有出入，看了有點對台灣防疫
沒信心了，該如何來因應這種來自世界各大媒
體對台灣進行的認知戰？
是否有專板
本板並非萬能問板
兩則
本看板嚴格禁止政治問卦
未滿30繁體中文字水桶3個月，嚴重者以鬧板論"
[問卦]我爸說獅子王以後要怎麼做人,2021/05/20,16:56:13,https://www.ptt.cc/bbs/Gossiping/M.1621529775.A.7C5.html,poonebetty,Gossiping,53,26,5,"我爸整天開電視看疫情
竟然說獅子王那種交陪很廣
的，以後要怎麼做人
鬧這麼大
我說我也不知道要怎麼做人
不然我來問一下鄉民好了
"
[新聞]日本疫情績上升　專家憂：「N501Y」變種,2021/05/20,16:57:09,https://www.ptt.cc/bbs/Gossiping/M.1621529832.A.4B7.html,b33,Gossiping,34,20,0,"媒體來源:
ETtoday新聞雲
記者署名:
徐于文
完整新聞標題:
日本疫情績上升　專家憂：「N501Y」變種病毒難控制
2021年05月20日 15:30
https://cdn2.ettoday.net/images/5631/d5631366.jpg
▲日本第3度頒布緊急狀態。（圖／達志影像／美聯社）

日本第4波疫情再度肆虐全國，包含東京在內的9個都府縣紛紛進入第三級緊急事態，疫情
卻仍未出現減緩趨勢，新增確診數「沒有明確減少」，在年輕人當中快速散播，病毒主力
更是傳染力強大「N501Y」變種病毒，令外界擔憂疫情將再次擴大。

據《共同社》20日報導，專家小組根據發布緊急事態的9個都府縣與「防止蔓延等重點措
施」對象地區，分析目前感染狀況與醫療資源數據，強調新增感染確診數「沒有明確減少
」，而在不同地區出現呈現不一致感染趨勢。

專家小組指出，東京發佈緊急事態已達3週，新增確診數持平，維持單日平均800例，不過
仍有多個地區較上周仍有明顯上升跡象，北海道確診數達1.53倍、愛知縣1.3倍、廣島
1.48倍，沖繩縣也出現1.52倍新增確診數，而大阪地區雖呈現減緩趨勢，但單日仍有超過
1000名確診，同時外出人口增加，民眾需更加注意防疫措施，阻止疫情持續擴散。

專家強調，這波疫情有2大特點，新增確診病例中年輕人特別多，應為長假外出人口升高
所致，同時病毒主力更是傳染力強大「N501Y變異」病毒，要減少此病毒影響力需花費較
高時間，將對醫療資源產生極大負擔，需要就此採取更有效策略。

完整新聞連結 (或短網址):
https://www.ettoday.net/news/20210520/1986747.htm"
